,company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,primary_sector,main_sector
6594,/organization/aztek-networks,/funding-round/f90b15ef5b3e437f06fb258d6cafdffb,venture,6600000.0,/organization/aztek-networks,Aztek Networks,http://www.azteknetworks.net,Web Hosting,acquired,USA,CO,Denver,Boulder,Web Hosting,Others
6596,/organization/aztherapies,/funding-round/04a44b8f6c6d7e5ccae596a57e45aee0,venture,6110000.0,/organization/aztherapies,AZTherapies,http://aztherapies.com,Fitness|Health Care|Pharmaceuticals,operating,USA,MA,Boston,Boston,Fitness,Health
6601,/organization/azuki,/funding-round/c724a6ce49056f4b7c57ef21c27358e6,venture,6000000.0,/organization/azuki,Azuki Systems,http://www.azukisystems.com,Enterprise Software|Video Streaming,acquired,USA,MA,Boston,Acton,Enterprise Software,Others
6602,/organization/azuki,/funding-round/d773b43203a8d01a5251cc6d8868bbad,venture,6000000.0,/organization/azuki,Azuki Systems,http://www.azukisystems.com,Enterprise Software|Video Streaming,acquired,USA,MA,Boston,Acton,Enterprise Software,Others
6603,/organization/azuki,/funding-round/e131f99404cf8aecf6b685d075dadf8d,venture,5100000.0,/organization/azuki,Azuki Systems,http://www.azukisystems.com,Enterprise Software|Video Streaming,acquired,USA,MA,Boston,Acton,Enterprise Software,Others
6613,/organization/azuqua,/funding-round/d0dd703e2c7db46c415c061b9363a699,venture,5000000.0,/organization/azuqua,Azuqua,http://www.azuqua.com,Cloud Management|Enterprise Software|Marketing Automation|SaaS|Software,operating,USA,WA,Seattle,Seattle,Cloud Management,"News, Search and Messaging"
6614,/organization/azuray-technologies,/funding-round/10ed09575f53edcae56e0c46a3b7fb64,venture,5000000.0,/organization/azuray-technologies,Azuray Technologies,http://azuraytech.com,Semiconductors,operating,USA,NC,Raleigh,Durham,Semiconductors,Cleantech / Semiconductors
6623,/organization/azuro,/funding-round/8588877be5e941ca090ec0755603efd1,venture,9000000.0,/organization/azuro,Azuro,http://www.azuro.com,Semiconductors,acquired,USA,CA,SF Bay Area,Santa Clara,Semiconductors,Cleantech / Semiconductors
6628,/organization/b-hive-networks,/funding-round/5ac04ea507c10b79e9d04c77116f44b5,venture,7000000.0,/organization/b-hive-networks,B-hive Networks,http://www.bhive.net,Finance|FinTech|Networking,acquired,USA,CA,SF Bay Area,San Mateo,Finance,"Social, Finance, Analytics, Advertising"
6638,/organization/b-there-com,/funding-round/0ee3c52ea918dc10f05af73ef4f4d655,venture,6500000.0,/organization/b-there-com,B-there.com,http://www.b-there.com/,Event Management|Events|Services,operating,USA,CT,Hartford,Westport,Event Management,Entertainment
6640,/organization/b3-bio,/funding-round/dba64a63428593de9c5deed35bbece82,venture,5701120.0,/organization/b3-bio,b3 bio,,Biotechnology,operating,USA,NC,Raleigh,Durham,Biotechnology,Cleantech / Semiconductors
6643,/organization/ba-insight,/funding-round/d8e8c09f7ef6a55590958375cd1b6be5,venture,6000000.0,/organization/ba-insight,BA Insight,http://www.BAinsight.com,Enterprise Search|Software|Web Development,operating,USA,NY,New York City,New York,Enterprise Search,"News, Search and Messaging"
6646,/organization/ba-systems,/funding-round/3a4ea8903e2401a5a217bc9f1aa2b4c3,venture,10000000.0,/organization/ba-systems,BA Systems,http://www.ba-sys.com,Software,closed,USA,CA,SF Bay Area,Sunnyvale,Software,Others
